wl,k
0.073519,0.6911865251905
0.0736885,0.6901252682042
0.0738584,0.6889342923993
0.0740287,0.6876211729407
0.0741993,0.6861941869006
0.0743704,0.684662250776
0.0745418,0.6830348523465
0.0747136,0.6813219780373
0.0748859,0.6795340370111
0.0750585,0.6776817832337
0.0752315,0.6757762367419
0.075405,0.6738286052996
0.0755788,0.6718502075516
0.075753,0.6698523986869
0.0759276,0.6678464995015
0.0761027,0.6658437296199
0.0762781,0.6638551454875
0.0764539,0.6618915835995
0.0766302,0.659963609286
0.0768068,0.6580814712285
0.0769839,0.6562550617494
0.0771614,0.6544938827972
0.0773392,0.6528070174373
0.0775175,0.6512031065681
0.0776962,0.6496903305044
0.0778753,0.648276395008
0.0780548,0.6469685212998
0.0782348,0.6457734395577
0.0784151,0.6446973853855
0.0785959,0.6437460987332
0.0787771,0.6429248247537
0.0789587,0.6422383160958
0.0791407,0.6416908361537
0.0793231,0.6412861628218
0.079506,0.6410275923357
0.0796893,0.6409179428163
0.079873,0.6409595571739
0.0800571,0.6411543050689
0.0802417,0.6415035836682
0.0804266,0.6420083169821
0.080612,0.6426689536076
0.0807979,0.6434854627513
0.0809841,0.6444573284509
0.0811708,0.6455835419586
0.0813579,0.6468625923006
0.0815455,0.6482924550732
0.0817335,0.6498705795865
0.0819219,0.65159387452
0.0821107,0.6534586923066
0.0823,0.6554608125166
0.0824897,0.6575954245742
0.0826799,0.6598571101922
0.0828705,0.6622398259785
0.0830615,0.6647368867243
0.083253,0.6673409499498
0.0834449,0.6700440023433
0.0836373,0.672837348791
0.0838301,0.6757116047528
0.0840233,0.678656692789
0.084217,0.6816618440933
0.0844112,0.6847156059188
0.0846057,0.6878058558114
0.0848008,0.6909198235721
0.0849963,0.6940441218604
0.0851922,0.6971647863196
0.0853886,0.7002673260448
0.0855854,0.7033367851304
0.0857827,0.706357815908
0.0859805,0.7093147643348
0.0861787,0.7121917677905
0.0863773,0.7149728653108
0.0865765,0.7176421200077
0.086776,0.7201837531137
0.0869761,0.7225822887418
0.0871766,0.7248227080765
0.0873776,0.7268906113201
0.087579,0.7287723853179
0.0877809,0.7304553743949
0.0879832,0.7319280515714
0.088186,0.7331801870005
0.0883893,0.734203010216
0.0885931,0.7349893626015
0.0887973,0.7355338364226
0.089002,0.7358328968109
0.0892072,0.7358849832645
0.0894128,0.7356905875431
0.089619,0.7352523052815
0.0898255,0.7345748592199
0.0900326,0.7336650926277
0.0902402,0.7325319322629
0.0904482,0.7311863210316
0.0906567,0.7296411213411
0.0908657,0.7279109909638
0.0910751,0.7260122339803
0.0912851,0.7239626300356
0.0914955,0.7217812456789
0.0917064,0.7194882319466
0.0919179,0.7171046125737
0.0921297,0.7146520672752
0.0923421,0.712152714433
0.092555,0.7096288972638
0.0927684,0.7071029771554
0.0929822,0.704597137364
0.0931966,0.702133199695
0.0934114,0.6997324561776
0.0936267,0.6974155171125
0.0938426,0.6952021762563
0.0940589,0.6931112933292
0.0942757,0.6911606935042
0.094493,0.6893670830846
0.0947109,0.6877459801971
0.0949292,0.6863116590353
0.095148,0.6850771059749
0.0953674,0.6840539857468
0.0955872,0.6832526157966
0.0958076,0.6826819469615
0.0960284,0.682349548657
0.0962498,0.6822615968789
0.0964717,0.6824228634711
0.0966941,0.6828367052966
0.096917,0.683505052152
0.0971404,0.6844283924945
0.0973643,0.6856057562878
0.0975888,0.6870346945264
0.0978137,0.6887112552535
0.0980392,0.6906299561508
0.0982652,0.6927837540419
0.0984918,0.6951640119221
0.0987188,0.6977604643874
0.0989464,0.7005611826069
0.0991745,0.7035525402402
0.0994031,0.7067191819599
0.0996322,0.7100439964885
0.0998619,0.7135080962919
0.100092,0.7170908062989
0.100323,0.7207696642098
0.100554,0.7245204351333
0.100786,0.7283171434255
0.101018,0.7321321246958
0.101251,0.7359361009791
0.101485,0.7396982820387
0.101718,0.7433864956451
0.101953,0.7469673494585
0.102188,0.750406426805
0.102424,0.7536685181704
0.10266,0.7567178896163
0.102896,0.7595185885443
