wl,Al2O3_n
0.00127719,0.999205552831543
0.00128556,0.999195897994399
0.00129399,0.9991863563582
0.00130248,0.999176889298533
0.00131102,0.999167466758295
0.00131962,0.999158064061637
0.00132827,0.999148660063185
0.00133699,0.99913923598311
0.00134575,0.999129774621597
0.00135458,0.99912025979377
0.00136346,0.999110675895784
0.00137241,0.999101007547909
0.00138141,0.999091239278837
0.00139047,0.999081355224948
0.00139959,0.999071338822556
0.00140877,0.999061172471734
0.001418,0.999050837147728
0.0014273,0.999040311929647
0.00143666,0.999029573404774
0.00144609,0.999018594887377
0.00145557,0.999007345357697
0.00146512,0.998995787968238
0.00147473,0.998983877856983
0.0014844,0.998971558797579
0.00149413,0.998958757777298
0.00150393,0.998945375581453
0.0015138,0.998931268817952
0.00152372,0.998916210556144
0.00153372,0.998899782667302
0.00154378,0.99888091121202
0.0015539,0.998859887363098
0.00156409,0.998840386444715
0.00157435,0.998823961549541
0.00158467,0.998809229836643
0.00159507,0.998795686992043
0.00160553,0.998783067206182
0.00161606,0.998771205356283
0.00162666,0.998759988699671
0.00163732,0.998749335402921
0.00164806,0.998739183508627
0.00165887,0.998729484677404
0.00166975,0.998720200375438
0.0016807,0.998711299423981
0.00169172,0.998702756358694
0.00170282,0.998694550296931
0.00171399,0.998686664138426
0.00172523,0.998679083993853
0.00173654,0.99867179877523
0.00174793,0.998664799905749
0.00175939,0.998658081121435
0.00177093,0.998651638346729
0.00178255,0.998645469632755
0.00179424,0.99863957515191
0.00180601,0.998633957246338
0.00181785,0.998628620531291
0.00182977,0.998623572057781
0.00184177,0.998618821542785
0.00185385,0.998614381679879
0.00186601,0.998610268549354
0.00187825,0.998606502155375
0.00189057,0.9986031071301
0.00190296,0.998600113663206
0.00191544,0.998597558743984
0.00192801,0.998595487849348
0.00194065,0.998593957288085
0.00195338,0.998593037545757
0.00196619,0.998592818220501
0.00197908,0.998593415618691
0.00199206,0.998594985085105
0.00200513,0.998597742467206
0.00201828,0.998602005218924
0.00203152,0.998608282848126
0.00204484,0.99861752643901
0.00205825,0.998632223281386
0.00207175,0.99865123782461
0.00208534,0.998666440526622
0.00209901,0.998674905321867
0.00211278,0.998679598407913
0.00212663,0.998681632393634
0.00214058,0.998681618858552
0.00215462,0.998679966364031
0.00216875,0.998676990797219
0.00218297,0.998672972991363
0.00219729,0.998668203539104
0.0022117,0.998663039884254
0.00222621,0.998658022945244
0.00224081,0.998654264642847
0.0022555,0.998653651312782
0.0022703,0.99865072584532
0.00228519,0.998640828266549
0.00230017,0.998626500339791
0.00231526,0.998608572581227
0.00233044,0.998587423975486
0.00234573,0.998563234458461
0.00236111,0.998536064790455
0.0023766,0.998505883184398
0.00239218,0.998472566119568
0.00240787,0.99843587691268
0.00242366,0.998395410035618
0.00243956,0.998350456938492
0.00245556,0.998299621568884
0.00247166,0.998239083720048
0.00248787,0.998171602653034
0.00250419,0.998109092466878
0.00252061,0.998054797377833
0.00253714,0.998004672125547
0.00255378,0.997957205658948
0.00257053,0.997911593555239
0.00258739,0.997867333050415
0.00260436,0.997824078605643
0.00262144,0.997781576957583
0.00263863,0.997739633447434
0.00265594,0.997698092770782
0.00267335,0.997656827144659
0.00269089,0.997615728608373
0.00270853,0.997574703772667
0.0027263,0.997533670087969
0.00274418,0.99749255308797
0.00276218,0.997451284273127
0.00278029,0.997409799416187
0.00279852,0.997368037139668
0.00281688,0.997325937654061
0.00283535,0.99728344156556
0.00285395,0.997240488668199
0.00287266,0.997197016628225
0.0028915,0.997152959445668
0.00291047,0.997108245531643
0.00292956,0.997062795152985
0.00294877,0.99701651683233
0.00296811,0.996969301970772
0.00298757,0.996921016286902
0.00300717,0.996871485118217
0.00302689,0.9968204656042
0.00304674,0.996767586279335
0.00306672,0.996712183551696
0.00308684,0.996652607936722
0.00310708,0.996588992580873
0.00312746,0.996527127853996
0.00314797,0.996469760067464
0.00316861,0.996414612339522
0.00318939,0.996360848172929
0.00321031,0.996308017826338
0.00323137,0.996255833321549
0.00325256,0.996204089909484
0.00327389,0.99615263117696
0.00329536,0.996101331028196
0.00331697,0.99605008332156
0.00333873,0.995998795358989
0.00336062,0.995947383430187
0.00338266,0.995895769440165
0.00340485,0.995843877984988
0.00342718,0.99579163329889
0.00344966,0.995738955254896
0.00347228,0.995685752697799
0.00349505,0.995631909210381
0.00351797,0.995577242000567
0.00354105,0.995521299475332
0.00356427,0.995464820004251
0.00358765,0.99540859844638
0.00361117,0.995352214930884
0.00363486,0.995295466656843
0.0036587,0.995238228596873
0.00368269,0.99518040373999
0.00370684,0.995121907206926
0.00373115,0.995062659150387
0.00375563,0.99500258074668
0.00378026,0.994941591405158
0.00380505,0.994879606402125
0.00383,0.994816534502011
0.00385512,0.994752275230773
0.0038804,0.994686715441022
0.00390585,0.994619724671874
0.00393147,0.99455114850923
0.00395725,0.994480798548198
0.00398321,0.994408436280885
0.00400933,0.994333745286761
0.00403562,0.994256278431071
0.00406209,0.994175342959239
0.00408873,0.994089688925862
0.00411555,0.993996184572162
0.00414254,0.993895154608883
0.00416971,0.99379759944001
0.00419705,0.993708680518297
0.00422458,0.993624100563498
0.00425229,0.99354228542777
0.00428017,0.993462392721611
0.00430824,0.993383886265766
0.0043365,0.993306387540149
0.00436494,0.99322960973704
0.00439357,0.993153323798225
0.00442238,0.993077339012105
0.00445138,0.993001491012388
0.00448058,0.992925633844245
0.00450996,0.992849634386272
0.00453954,0.992773368172277
0.00456931,0.992696716030733
0.00459928,0.992619561146716
0.00462944,0.992541786233386
0.00465981,0.992463270508647
0.00469037,0.992383886107087
0.00472113,0.992303493384012
0.00475209,0.99222193419303
0.00478326,0.992139021400063
0.00481463,0.992054520973515
0.0048462,0.991968117888339
0.00487799,0.991879340881347
0.00490998,0.991787352722923
0.00494218,0.991690011369419
0.00497459,0.991588698698875
0.00500722,0.991489815969178
0.00504006,0.991395101697606
0.00507311,0.991302282110546
0.00510638,0.991210468494181
0.00513987,0.991119158113856
0.00517358,0.991028012852901
0.00520751,0.990936780100225
0.00524166,0.990845257000121
0.00527604,0.990753271751498
0.00531064,0.990660672754182
0.00534547,0.990567321774979
0.00538053,0.990473089333583
0.00541582,0.990377851377711
0.00545133,0.990281486726383
0.00548709,0.990183874966595
0.00552307,0.99008489459694
0.00555929,0.989984421268269
0.00559575,0.989882325997805
0.00563245,0.989778473238696
0.00566939,0.989672718674845
0.00570657,0.98956490657912
0.005744,0.989454866514595
0.00578167,0.989342409058216
0.00581959,0.989227320054821
0.00585776,0.989109352608231
0.00589617,0.988988215463976
0.00593484,0.988863555366388
0.00597377,0.988734928735646
0.00601294,0.988601752882892
0.00605238,0.98846321367216
0.00609207,0.9883180653518
0.00613203,0.988164090491038
0.00617224,0.987995821830408
0.00621272,0.987813363991253
0.00625347,0.987636035937058
0.00629448,0.98747328802062
0.00633576,0.987317382875588
0.00637731,0.987165438030652
0.00641914,0.98701585865287
0.00646124,0.986867574119945
0.00650361,0.986719767350464
0.00654627,0.986571748353929
0.0065892,0.986422879760749
0.00663241,0.98627251956856
0.00667591,0.986119960616234
0.00671969,0.985964342876016
0.00676376,0.985804486792321
0.00680812,0.985638477401762
0.00685277,0.985462057071265
0.00689772,0.985272066829996
0.00694295,0.985085604478095
0.00698849,0.984914222847018
0.00703432,0.984750286234044
0.00708045,0.984591023582103
0.00712689,0.984434930314928
0.00717363,0.984281020311765
0.00722068,0.984128568444428
0.00726803,0.98397699637655
0.0073157,0.983825812589226
0.00736368,0.983674576072653
0.00741197,0.983522870705809
0.00746058,0.983370283301314
0.00750951,0.983216379625182
0.00755876,0.983060670333148
0.00760834,0.98290254848623
0.00765823,0.982741138471166
0.00770846,0.982574728664951
0.00775901,0.982401785439269
0.0078099,0.98222831314503
0.00786112,0.982058436605881
0.00791268,0.981889027403169
0.00796457,0.981718696126809
0.0080168,0.981546420639995
0.00806938,0.981371200891091
0.0081223,0.981191815588385
0.00817557,0.981006381135755
0.00822919,0.980810660672408
0.00828316,0.980604121351775
0.00833748,0.9804013393742
0.00839216,0.980209883743001
0.0084472,0.980023709258805
0.0085026,0.979840593159949
0.00855837,0.979659387696074
0.0086145,0.979479488091476
0.00867099,0.979300754016126
0.00872786,0.979123742111644
0.0087851,0.978950707559936
0.00884272,0.978791117036641
0.00890071,0.978621202909826
0.00895908,0.978400388536649
0.00901784,0.978142356315403
0.00907698,0.977881082338502
0.00913651,0.977620051881954
0.00919643,0.977344624428364
0.00925675,0.977037431191122
0.00931746,0.976732370604092
0.00937856,0.976460308917621
0.00944007,0.976202029611505
0.00950198,0.975947271157771
0.0095643,0.975694903080512
0.00962703,0.975456072494129
0.00969016,0.97523350688785
0.00975371,0.975019836060072
0.00981768,0.974804750206613
0.00988207,0.974611232194846
0.00994688,0.974493080980863
0.0100121,0.974468061066281
0.0100778,0.974420672051262
0.0101439,0.974270451368992
0.0102104,0.974051924629187
0.0102774,0.973761170194597
0.0103448,0.973392319262355
0.0104126,0.973018159474849
0.0104809,0.972686757644699
0.0105496,0.972367245892746
0.0106188,0.972046486215859
0.0106885,0.971712780717031
0.0107586,0.971343846240056
0.0108291,0.970963302554035
0.0109001,0.970617004781481
0.0109716,0.970300077501294
0.0110436,0.969996091020399
0.011116,0.969694633691391
0.0111889,0.969383179001021
0.0112623,0.96903237878542
0.0113362,0.968689624822726
0.0114105,0.96841192427126
0.0114853,0.968177057144101
0.0115607,0.967970603520934
0.0116365,0.967783075745114
0.0117128,0.967603034129924
0.0117896,0.967402808613275
0.0118669,0.967223822808077
0.0119448,0.967135416877122
0.0120231,0.967133948159941
0.012102,0.96720762739585
0.0121813,0.967357845650312
0.0122612,0.967595061314544
0.0123416,0.967947519085567
0.0124226,0.968432874959553
0.012504,0.968981608717877
0.012586,0.969590834172058
0.0126686,0.970335405473912
0.0127517,0.971047569428956
0.0128353,0.971636251341009
0.0129195,0.972294062089473
0.0130042,0.972820211008138
0.0130895,0.972990466394151
0.0131753,0.972897875478561
0.0132618,0.972609677478436
0.0133487,0.972175608450316
0.0134363,0.971555200976453
0.0135244,0.970732338728608
0.0136131,0.969689532060485
0.0137024,0.968573181000983
0.0137922,0.96749252565387
0.0138827,0.966496122201421
0.0139737,0.965668737458139
0.0140654,0.964973972504157
0.0141576,0.964419797555146
0.0142505,0.964029939283811
0.0143439,0.963733020931635
0.014438,0.963459211694105
0.0145327,0.963179358845252
0.014628,0.962851091556219
0.014724,0.962463313350539
0.0148205,0.961996487626877
0.0149177,0.961398918635541
0.0150155,0.960729681181175
0.015114,0.959974585769353
0.0152131,0.959513144071404
0.0153129,0.959763962866133
0.0154133,0.961232320986373
0.0155144,0.963972451560921
0.0156162,0.966466078106926
0.0157186,0.967240170453504
0.0158217,0.966394232500272
0.0159255,0.965443832957035
0.0160299,0.966279444650767
0.016135,0.967361288962222
0.0162408,0.965584520446874
0.0163474,0.96253286085507
0.0164546,0.9602601966829
0.0165625,0.958454158930662
0.0166711,0.956885333818463
0.0167804,0.955506163598913
0.0168905,0.954267559578019
0.0170013,0.953118255245004
0.0171128,0.952029389998162
0.017225,0.950979600043258
0.017338,0.949960298048398
0.0174517,0.948963753362754
0.0175661,0.947975838152641
0.0176813,0.946974752586178
0.0177973,0.945979035122367
0.017914,0.94502199540212
0.0180315,0.944094744076713
0.0181498,0.943184118715078
0.0182688,0.942282524599803
0.0183886,0.94138397025498
0.0185092,0.940482848864737
0.0186306,0.939573119445615
0.0187528,0.938647193208065
0.0188758,0.937693306296954
0.0189996,0.936684413804834
0.0191242,0.935630899349597
0.0192496,0.934611661370463
0.0193758,0.933652797817752
0.0195029,0.932723122260028
0.0196308,0.931809601340535
0.0197596,0.930903979866471
0.0198892,0.929999732846623
0.0200196,0.929090794475775
0.0201509,0.928170651384149
0.020283,0.927231172291068
0.0204161,0.926260090686616
0.02055,0.925231861922755
0.0206847,0.924121427620269
0.0208204,0.923031840925968
0.0209569,0.922037661043669
0.0210944,0.921090583659465
0.0212327,0.920172641062679
0.021372,0.919273626445349
0.0215122,0.918386383326028
0.0216532,0.917505128343877
0.0217952,0.916624612651429
0.0219382,0.915739514206515
0.0220821,0.914843738080156
0.0222269,0.913929145983185
0.0223727,0.912982087912774
0.0225194,0.911966746785982
0.0226671,0.910940302988356
0.0228157,0.909976004881973
0.0229654,0.90904965743191
0.023116,0.908142857716746
0.0232676,0.907246023683254
0.0234202,0.906352435353913
0.0235738,0.905456527790417
0.0237284,0.904553115361812
0.023884,0.903636876404611
0.0240406,0.902701839340454
0.0241983,0.901740642657599
0.024357,0.900743115285308
0.0245168,0.899692689103295
0.0246775,0.898552248457541
0.0248394,0.897300863706734
0.0250023,0.896080196986772
0.0251663,0.89497974209575
0.0253313,0.893936461330436
0.0254975,0.892926643780361
0.0256647,0.89193672505957
0.025833,0.890957145677632
0.0260024,0.889980174159093
0.0261729,0.888998863374755
0.0263446,0.888006392027324
0.0265174,0.886995497590455
0.0266913,0.885957802592693
0.0268663,0.884882763781615
0.0270425,0.883755623943591
0.0272199,0.882552347453243
0.0273984,0.881220930480023
0.0275781,0.879698741368631
0.027759,0.878214011736243
0.027941,0.876941758277892
0.0281243,0.875775227079241
0.0283087,0.874675965255991
0.0284944,0.873622988959095
0.0286812,0.872602309468553
0.0288693,0.871603329337811
0.0290587,0.870617219289542
0.0292493,0.869636024715017
0.0294411,0.868652064876864
0.0296342,0.867657423596057
0.0298285,0.86664339376062
0.0300241,0.865599714193842
0.0302211,0.864513300685017
0.0304193,0.863365733792881
0.0306188,0.862127125359277
0.0308196,0.860734550131888
0.0310217,0.859084030875457
0.0312251,0.857475722856335
0.0314299,0.856162456139346
0.0316361,0.8549996289945
0.0318435,0.853936161850198
0.0320524,0.852944770046304
0.0322626,0.852007739653872
0.0324742,0.851112093654625
0.0326872,0.85024746591374
0.0329015,0.849404990210273
0.0331173,0.848576629871847
0.0333345,0.847754708802361
0.0335531,0.846931522189738
0.0337732,0.8460989448237
0.0339947,0.845247954508608
0.0342176,0.844367947492964
0.034442,0.843445604604365
0.0346679,0.842462733214511
0.0348953,0.841391411646841
0.0351241,0.840179941268077
0.0353545,0.838685847320723
0.0355864,0.837106633836299
0.0358198,0.835788108443806
0.0360547,0.834700075352815
0.0362911,0.833747776990408
0.0365291,0.832890379507934
0.0367687,0.832103647655179
0.0370099,0.831370757266304
0.0372526,0.830678800457143
0.0374969,0.830017129804361
0.0377428,0.829376450113442
0.0379903,0.82874825786507
0.0382395,0.828124454145369
0.0384903,0.827497043239013
0.0387427,0.826857864618273
0.0389968,0.826198319095073
0.0392526,0.825509049355222
0.03951,0.824779520961892
0.0397691,0.823997413463949
0.0400299,0.82314764560353
0.0402925,0.822210642931674
0.0405567,0.82115882846421
0.0408227,0.819948006774258
0.0410904,0.8184869944575
0.0413599,0.816629573071335
0.0416312,0.814788138570741
0.0419042,0.813305716042849
0.042179,0.811974010228145
0.0424556,0.810712136667336
0.0427341,0.809468988703798
0.0430143,0.808201757084602
0.0432965,0.806865824039674
0.0435804,0.805404206084853
0.0438662,0.803724462323087
0.0441539,0.801598763740474
0.0444435,0.799225664281016
0.044735,0.797202104153283
0.0450284,0.795605425905875
0.0453237,0.794225505736733
0.0456209,0.792967284831187
0.0459201,0.791764869086403
0.0462213,0.790559545857677
0.0465244,0.789287704487581
0.0468295,0.787866917298309
0.0471367,0.786166485599136
0.0474458,0.783898027995265
0.047757,0.780845783705505
0.0480702,0.778168058710815
0.0483854,0.776648776571219
0.0487028,0.775768857355788
0.0490222,0.775337808050382
0.0493437,0.775249007108203
0.0496673,0.775427896267148
0.049993,0.775812697328367
0.0503209,0.776343335336974
0.0506509,0.776950607022214
0.0509831,0.777537730238973
0.0513175,0.777930168529984
0.051654,0.777630517638119
0.0519928,0.777598225389505
0.0523338,0.778827254879826
0.052677,0.78083693336873
0.0530225,0.783450093121118
0.0533702,0.786579343772927
0.0537202,0.790173356815599
0.0540726,0.794199619401159
0.0544272,0.798637301598685
0.0547841,0.803474023296584
0.0551434,0.808704640606411
0.0555051,0.814331752252428
0.0558691,0.820369505006511
0.0562355,0.826863290817091
0.0566043,0.833769440315093
0.0569756,0.840996393381921
0.0573492,0.848569604101782
0.0577253,0.856560845700336
0.0581039,0.865052201313658
0.058485,0.874185895926081
0.0588685,0.884337122550656
0.0592546,0.895162004009137
0.0596432,0.905617536071203
0.0600344,0.915555834065936
0.0604281,0.925388922388344
0.0608244,0.935107895280109
0.0612233,0.944603784771992
0.0616249,0.953939913555394
0.062029,0.963116495698931
0.0624358,0.972446817353216
0.0628453,0.982210151010087
0.0632575,0.992378829869784
0.0636723,1.00300373163269
0.0640899,1.01402137176659
0.0645102,1.02548452718615
0.0649333,1.03780601948687
0.0653592,1.05117201342307
0.0657878,1.06420671867609
0.0662193,1.07606759926638
0.0666536,1.08736326735528
0.0670907,1.09832896217574
0.0675307,1.10911194466125
0.0679736,1.11984273544209
0.0684194,1.13069295400018
0.0688681,1.14207180543444
0.0693198,1.15326826373473
0.0697744,1.16353102519185
0.070232,1.17323657786749
0.0706926,1.18253824270874
0.0711563,1.19151882723365
0.0716229,1.20023559615703
0.0720927,1.20873856919336
0.0725655,1.21709388640468
0.0730414,1.22534375140572
0.0735204,1.23331726766859
0.0740026,1.24090231240515
0.0744879,1.24817807131261
0.0749764,1.25516850748159
0.0754681,1.26187803924016
0.0759631,1.26829597257558
0.0764613,1.27439117115342
0.0769627,1.28008912146066
0.0774675,1.28515252759768
0.0779756,1.29004676912029
0.0784869,1.29527054710952
0.0790017,1.30059893581581
0.0795198,1.30592968556451
0.0800413,1.31120232789312
0.0805663,1.31636552658488
0.0810947,1.32136178054744
0.0816265,1.32610879805234
0.0821618,1.33044805059238
0.0827007,1.33407284625616
0.0832431,1.33771375670854
0.083789,1.3420103879197
0.0843385,1.34654869311148
0.0848916,1.35110480930932
0.0854484,1.35532473096897
0.0860088,1.35967918269896
0.0865729,1.36475124788385
0.0871406,1.37028560747835
0.0877121,1.3760892453348
0.0882874,1.38195837587772
0.0888664,1.38789306221351
0.0894492,1.39420954921232
0.0900359,1.40107109424201
0.0906264,1.40845840514953
0.0912207,1.41639465366291
0.091819,1.42491273614904
0.0924212,1.43404900466259
0.0930273,1.44384149668318
0.0936374,1.45432785209049
0.0942515,1.46553554932629
0.0948696,1.47738514796687
0.0954918,1.49173490129412
0.0961181,1.506755353974
0.0967485,1.51755293805302
0.097383,1.52790741615163
0.0980216,1.54281992218963
0.0986645,1.55952009827188
0.0993116,1.57883719346789
0.0999629,1.60394356714473
0.100618,1.62656981571379
0.101278,1.64398195760258
0.101943,1.66275844142539
0.102611,1.68156143986328
0.103284,1.70034181940262
0.103962,1.72332772414821
0.104643,1.74524491509949
0.10533,1.7644429632377
0.10602,1.7862058036174
0.106716,1.8061150422732
0.107416,1.82346305610629
0.10812,1.84199508596449
0.108829,1.8595078069186
0.109543,1.87499846304409
0.110261,1.89113413826535
0.110984,1.90951577461387
0.111712,1.92608445216141
0.112445,1.94196968846597
0.113182,1.95913438253824
0.113925,1.97039223342914
0.114672,1.97921872603226
0.115424,1.98858651850685
0.116181,1.99392972929109
0.116943,1.99848822732208
0.11771,2.00452068603242
0.118482,2.0087527467741
0.119259,2.00947314590703
0.120041,2.00805576353198
0.120828,2.0037098924073
0.121621,1.99794424055376
0.122418,1.99296065196545
0.123221,1.98809290671592
0.124029,1.98370972959833
0.124843,1.98000474409751
0.125662,1.97708961019596
0.126486,1.97501667419097
0.127315,1.97379072918312
0.12815,1.9733772041565
0.128991,1.97370855321687
0.129837,1.97468937701375
0.130688,1.97619959268627
0.131545,1.97808997814805
0.132408,1.98010820113472
0.133276,1.98304972922886
0.13415,1.98585642378118
0.13503,1.98718289047478
0.135916,1.98917181178006
0.136807,1.99114075217199
0.137704,1.99307773351549
0.138608,1.99519219062928
0.139517,1.99740332584428
0.140432,2.00075004671684
0.141353,2.0054934223573
0.14228,2.01278594412596
0.143213,2.01883716311395
0.144152,2.02441097959779
0.145097,2.03128100210139
0.146049,2.03556934277247
0.147007,2.04457838912124
0.147971,2.04854867891172
0.148941,2.05186033374928
0.149918,2.05863629481803
0.150901,2.06115424650714
0.151891,2.06814465751015
0.152887,2.07354061429195
0.15389,2.07753078202554
0.154899,2.08074255106286
0.155915,2.08286102109726
0.156938,2.08491284705088
0.157967,2.08672170404011
0.159003,2.08800965909844
0.160046,2.08802023453334
0.161095,2.08747019478869
0.162152,2.08664863813066
0.163215,2.08516609146909
0.164286,2.08248019619353
0.165363,2.0793537094838
0.166448,2.07551295646975
0.167539,2.06993447128399
0.168638,2.06303640652228
0.169744,2.05677843239316
0.170857,2.05084002211152
0.171978,2.044139304277
0.173106,2.03701869589853
0.174241,2.02958091397297
0.175384,2.02002414419912
0.176534,2.00841708464353
0.177692,1.99825696893074
0.178857,1.98974322980335
0.18003,1.98076967062159
0.181211,1.97075806713981
0.182399,1.95990021876446
0.183595,1.94893872717885
0.1848,1.9381222719047
0.186012,1.92793064732212
0.187231,1.918913995898
0.188459,1.91080038770283
0.189695,1.90326308840965
0.190939,1.89620909421621
0.192192,1.8896282300164
0.193452,1.88344084121007
0.194721,1.87756257471263
0.195998,1.87197537415069
0.197283,1.86668549050217
0.198577,1.86165889318912
0.19988,1.85686383002162
0.20119,1.85227801068606
0.20251,1.84788440066067
0.203838,1.84367151919068
0.205175,1.83962430470475
0.20652,1.83571395734208
0.207875,1.83192413518798
0.209238,1.82825442847676
0.210611,1.82470030118482
0.211992,1.8212565351142
0.213382,1.81791790642186
0.214782,1.81467939766968
0.21619,1.81153627231594
0.217608,1.80848411660254
0.219035,1.80551880009995
0.220472,1.80263642486936
0.221918,1.79983334653849
0.223373,1.79710616812882
0.224838,1.79445169204372
0.226313,1.79186691258477
0.227797,1.78934903116734
0.229291,1.78689539517028
0.230794,1.78450351238783
0.232308,1.78217104171697
0.233832,1.77989575140942
0.235365,1.77767554650339
0.236909,1.77550844741183
0.238463,1.77339258409082
0.240026,1.77132618064149
0.241601,1.76930752890202
0.243185,1.76733501836975
0.24478,1.76540711971766
0.246385,1.76352237319032
0.248001,1.7616793887726
0.249628,1.75987684377014
0.251265,1.75811347602373
0.252913,1.75638806613864
0.254572,1.75469945894017
0.256241,1.75304655011071
0.257922,1.75142828571961
0.259613,1.74984365836055
0.261316,1.74829169810141
0.26303,1.74677146578335
0.264755,1.74528205992949
0.266491,1.74382262302864
0.268239,1.74239233201918
0.269998,1.74099039064806
0.271769,1.73961602700963
0.273551,1.73826851101366
0.275345,1.73694713157845
0.277151,1.73565120385659
0.278969,1.73438006842636
0.280798,1.73313309267775
0.28264,1.73190966689105
0.284493,1.73070919843479
0.286359,1.72953111415332
0.288237,1.72837485823917
0.290128,1.72723989975517
0.29203,1.72612572059228
0.293946,1.72503182182912
0.295873,1.7239577196693
0.297814,1.72290294592263
0.299767,1.72186704967581
0.301733,1.72084958744556
0.303712,1.71985013516768
0.305704,1.71886828406483
0.307709,1.71790363262578
0.309727,1.7169557937498
0.311758,1.71602438912001
0.313803,1.71510905351323
0.315861,1.71420943331991
0.317932,1.7133251828943
0.320017,1.71245596886086
0.322116,1.71160146556679
0.324229,1.71076135274232
0.326355,1.70993532737919
0.328495,1.70912309077087
0.33065,1.70832435026579
0.332818,1.70753882597714
0.335001,1.7067662384202
0.337198,1.70600632338212
0.339409,1.70525881855881
0.341635,1.70452347087279
0.343876,1.70380003196821
0.346131,1.7030882574511
0.348401,1.7023879147438
0.350686,1.70169877746865
0.352986,1.70102061919082
0.355301,1.70035322100758
0.357631,1.69969637218719
0.359977,1.69904986204213
0.362338,1.69841349547813
0.364714,1.69778707246614
0.367106,1.69717039780057
0.369514,1.69656328517768
0.371937,1.69596555057565
0.374376,1.69537701361591
0.376832,1.69479750022983
0.379303,1.69422683848776
0.381791,1.69366486123944
0.384294,1.69311140677119
0.386815,1.69256631200147
0.389352,1.69202942144027
0.391905,1.69150058255823
0.394475,1.69097964775716
0.397063,1.69046647118873
0.399667,1.68996090827348
0.402288,1.68946281931934
0.404926,1.68897206650403
0.407582,1.68848851720152
0.410255,1.68801204091683
0.412945,1.68754250785101
0.415654,1.68707979272515
0.41838,1.68662377257833
0.421124,1.68617432528928
0.423885,1.68573133503659
0.426665,1.68529468643307
0.429464,1.68486426543317
0.43228,1.68443996082156
0.435115,1.68402166193613
0.437969,1.68360926444171
0.440841,1.6832026641961
0.443732,1.68280175768034
0.446643,1.68240644382346
0.449572,1.68201662471406
0.45252,1.68163220325671
0.455488,1.68125308333117
0.458475,1.68087917281786
0.461482,1.6805103805543
0.464509,1.68014661708532
0.467555,1.67978779432247
0.470622,1.67943382768454
0.473708,1.67908463148656
0.476815,1.67874012048958
0.479942,1.67840021488387
0.48309,1.67806483451248
0.486258,1.67773389941865
0.489447,1.67740733256424
0.492657,1.67708505820657
0.495888,1.67676700085406
0.49914,1.67645308840017
0.502414,1.67614324761198
0.505709,1.67583740817714
0.509025,1.6755355023861
0.512364,1.67523745933358
0.515724,1.67494321196932
0.519106,1.6746526944172
0.522511,1.67436584160577
0.525937,1.67408258934428
0.529387,1.67380287384876
0.532859,1.67352663384718
0.536353,1.67325380941958
0.539871,1.6729843408078
0.543412,1.67271816764524
0.546975,1.67245523247593
0.550563,1.67219547800617
0.554173,1.67193884786608
0.557808,1.67168528691374
0.561466,1.67143474003763
0.565149,1.67118715408871
0.568855,1.67094247628078
0.572586,1.670700655058
0.576341,1.67046163802597
0.580121,1.67022537439307
0.583925,1.66999181650065
0.587755,1.66976091351391
0.59161,1.66953261662806
0.59549,1.66930687991846
0.599395,1.66908365515113
0.603326,1.66886289688135
0.607283,1.66864455888525
0.611266,1.66842859620127
0.615275,1.66821496473202
0.61931,1.66800361922044
0.623372,1.66779451883519
0.62746,1.6675876207057
0.631575,1.66738288075902
0.635717,1.66718025927246
0.639886,1.6669797146263
0.644083,1.66678120535896
0.648307,1.66658469369867
0.652559,1.66639013907344
0.656839,1.66619750187552
0.661146,1.66600674541616
0.665482,1.66581783115044
0.669847,1.66563072083797
0.67424,1.66544537792164
0.678662,1.66526176492258
0.683113,1.66507984706179
0.687593,1.66489958829869
0.692102,1.6647209524328
0.696641,1.66454390587076
0.70121,1.66436841279665
0.705809,1.66419443901992
0.710438,1.66402195150061
0.715097,1.66385091665401
0.719787,1.66368130093162
0.724508,1.6635130716202
0.729259,1.66334619659441
0.734042,1.6631806435888
0.738856,1.66301638143983
0.743702,1.66285337737942
0.748579,1.66269160094986
0.753489,1.66253102187924
0.75843,1.66237160848271
0.763404,1.6622133309137
0.768411,1.66205615908197
0.773451,1.6619000637427
0.778523,1.66174501536089
0.783629,1.6615909840289
0.788768,1.66143794140498
0.793941,1.66128585811505
0.799148,1.66113470514602
0.804389,1.66098445556641
0.809665,1.66083507976377
0.814975,1.66068654983949
0.82032,1.66053883948455
0.8257,1.66039192143116
0.831115,1.66024576754691
0.836566,1.66010034945951
0.842052,1.65995564087291
0.847575,1.65981161583549
0.853133,1.65966824776653
0.858729,1.65952550890883
0.86436,1.6593833733454
0.870029,1.6592418160794
0.875735,1.6591008099325
0.881478,1.65896032873814
0.88726,1.65882034773506
0.893078,1.6586808401494
0.898936,1.65854178124212
0.904831,1.65840314586085
0.910765,1.6582649076919
0.916738,1.65812704181479
0.922751,1.6579895229305
0.928802,1.65785232647955
0.934894,1.65771542728872
0.941025,1.65757879989841
0.947197,1.65744242040122
0.953409,1.65730626346628
0.959662,1.65717030390525
0.965955,1.65703451840969
0.972291,1.65689888099412
0.978667,1.65676336783741
0.985086,1.65662795450145
0.991546,1.65649261566276
0.998049,1.65635732854561
1.00459,1.65622206792781
1.01118,1.65608680878441
1.01781,1.65595152690529
1.02449,1.65581619839742
1.03121,1.65568079865467
1.03797,1.65554530321643
1.04478,1.65540968819733
